prefix,city,sim_card,provider
81120,Bandung,HALO,TELKOMSEL
81121,Bandung,HALO,TELKOMSEL
81122,Bandung,HALO,TELKOMSEL
81123,Bandung,HALO,TELKOMSEL
811245,Bandung,HALO,TELKOMSEL
811246,Bandung,HALO,TELKOMSEL
811247,Bandung,HALO,TELKOMSEL
